name	layer	gpu	family	dims	elements	ggml_type_id	ggml_type	bytes
blk.9.attn_compress_ape	9	1	compressor	[512x128]	65536	0	f32	262144
blk.9.attn_compress_norm.weight	9	1	compressor	[512]	512	0	f32	2048
blk.9.attn_compress_gate.weight	9	1	compressor	[4096x512]	2097152	30	bf16	4194304
blk.9.attn_compress_kv.weight	9	1	compressor	[4096x512]	2097152	30	bf16	4194304
blk.9.attn_kv_a_norm.weight	9	1	attention	[512]	512	0	f32	2048
blk.9.attn_q_a_norm.weight	9	1	attention	[1024]	1024	0	f32	4096
blk.9.attn_kv_latent.weight	9	1	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.9.attn_output_a.weight	9	1	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.9.attn_output_b.weight	9	1	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.9.attn_q_a.weight	9	1	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.9.attn_q_b.weight	9	1	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.9.attn_norm.weight	9	1	attention	[4096]	4096	0	f32	16384
blk.9.ffn_down_exps.weight	9	1	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.9.ffn_gate_exps.weight	9	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.9.ffn_up_exps.weight	9	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.9.exp_probs_b	9	1	router	[256]	256	0	f32	1024
blk.9.ffn_gate_inp.weight	9	1	router	[4096x256]	1048576	0	f32	4194304
blk.9.ffn_gate_shexp.weight	9	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.9.ffn_down_shexp.weight	9	1	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.9.ffn_up_shexp.weight	9	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.9.ffn_norm.weight	9	1	control	[4096]	4096	0	f32	16384
blk.9.hc_attn_base	9	1	hc	[24]	24	0	f32	96
blk.9.hc_attn_fn	9	1	hc	[16384x24]	393216	0	f32	1572864
blk.9.hc_attn_scale	9	1	hc	[3]	3	0	f32	12
blk.9.hc_ffn_base	9	1	hc	[24]	24	0	f32	96
blk.9.hc_ffn_fn	9	1	hc	[16384x24]	393216	0	f32	1572864
blk.9.hc_ffn_scale	9	1	hc	[3]	3	0	f32	12
blk.10.attn_sinks	10	1	attention	[64]	64	0	f32	256
blk.10.attn_compress_ape	10	1	compressor	[1024x4]	4096	0	f32	16384
blk.10.attn_compress_norm.weight	10	1	compressor	[512]	512	0	f32	2048
blk.10.attn_compress_gate.weight	10	1	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.10.attn_compress_kv.weight	10	1	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.10.indexer.compress_ape	10	1	indexer	[256x4]	1024	0	f32	4096
blk.10.indexer.compress_norm.weight	10	1	indexer	[128]	128	0	f32	512
blk.10.indexer.compress_gate.weight	10	1	indexer	[4096x256]	1048576	30	bf16	2097152
blk.10.indexer.compress_kv.weight	10	1	indexer	[4096x256]	1048576	30	bf16	2097152
blk.10.indexer.proj.weight	10	1	indexer	[4096x64]	262144	30	bf16	524288
blk.10.indexer.attn_q_b.weight	10	1	indexer	[1024x8192]	8388608	42	f8_e4m3_b128	8454144
blk.10.attn_kv_a_norm.weight	10	1	attention	[512]	512	0	f32	2048
blk.10.attn_q_a_norm.weight	10	1	attention	[1024]	1024	0	f32	4096
blk.10.attn_kv_latent.weight	10	1	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.10.attn_output_a.weight	10	1	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.10.attn_output_b.weight	10	1	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.10.attn_q_a.weight	10	1	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.10.attn_q_b.weight	10	1	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.10.attn_norm.weight	10	1	attention	[4096]	4096	0	f32	16384
blk.10.ffn_down_exps.weight	10	1	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.10.ffn_gate_exps.weight	10	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.10.ffn_up_exps.weight	10	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.10.exp_probs_b	10	1	router	[256]	256	0	f32	1024
blk.10.ffn_gate_inp.weight	10	1	router	[4096x256]	1048576	0	f32	4194304
blk.10.ffn_gate_shexp.weight	10	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.10.ffn_down_shexp.weight	10	1	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.10.ffn_up_shexp.weight	10	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.10.ffn_norm.weight	10	1	control	[4096]	4096	0	f32	16384
blk.10.hc_attn_base	10	1	hc	[24]	24	0	f32	96
blk.10.hc_attn_fn	10	1	hc	[16384x24]	393216	0	f32	1572864
blk.10.hc_attn_scale	10	1	hc	[3]	3	0	f32	12
blk.10.hc_ffn_base	10	1	hc	[24]	24	0	f32	96
blk.10.hc_ffn_fn	10	1	hc	[16384x24]	393216	0	f32	1572864
blk.10.hc_ffn_scale	10	1	hc	[3]	3	0	f32	12
blk.11.attn_sinks	11	1	attention	[64]	64	0	f32	256
blk.11.attn_compress_ape	11	1	compressor	[512x128]	65536	0	f32	262144
blk.11.attn_compress_norm.weight	11	1	compressor	[512]	512	0	f32	2048
blk.11.attn_compress_gate.weight	11	1	compressor	[4096x512]	2097152	30	bf16	4194304
blk.11.attn_compress_kv.weight	11	1	compressor	[4096x512]	2097152	30	bf16	4194304
blk.11.attn_kv_a_norm.weight	11	1	attention	[512]	512	0	f32	2048
blk.11.attn_q_a_norm.weight	11	1	attention	[1024]	1024	0	f32	4096
blk.11.attn_kv_latent.weight	11	1	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.11.attn_output_a.weight	11	1	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.11.attn_output_b.weight	11	1	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.11.attn_q_a.weight	11	1	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.11.attn_q_b.weight	11	1	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.11.attn_norm.weight	11	1	attention	[4096]	4096	0	f32	16384
blk.11.ffn_down_exps.weight	11	1	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.11.ffn_gate_exps.weight	11	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.11.ffn_up_exps.weight	11	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.11.exp_probs_b	11	1	router	[256]	256	0	f32	1024
blk.11.ffn_gate_inp.weight	11	1	router	[4096x256]	1048576	0	f32	4194304
blk.11.ffn_gate_shexp.weight	11	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.11.ffn_down_shexp.weight	11	1	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.11.ffn_up_shexp.weight	11	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.11.ffn_norm.weight	11	1	control	[4096]	4096	0	f32	16384
blk.11.hc_attn_base	11	1	hc	[24]	24	0	f32	96
blk.11.hc_attn_fn	11	1	hc	[16384x24]	393216	0	f32	1572864
blk.11.hc_attn_scale	11	1	hc	[3]	3	0	f32	12
blk.11.hc_ffn_base	11	1	hc	[24]	24	0	f32	96
blk.11.hc_ffn_fn	11	1	hc	[16384x24]	393216	0	f32	1572864
blk.11.hc_ffn_scale	11	1	hc	[3]	3	0	f32	12
blk.12.attn_sinks	12	2	attention	[64]	64	0	f32	256
blk.12.attn_compress_ape	12	2	compressor	[1024x4]	4096	0	f32	16384
blk.12.attn_compress_norm.weight	12	2	compressor	[512]	512	0	f32	2048
blk.12.attn_compress_gate.weight	12	2	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.12.attn_compress_kv.weight	12	2	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.12.indexer.compress_ape	12	2	indexer	[256x4]	1024	0	f32	4096
blk.12.indexer.compress_norm.weight	12	2	indexer	[128]	128	0	f32	512
blk.12.indexer.compress_gate.weight	12	2	indexer	[4096x256]	1048576	30	bf16	2097152
blk.12.indexer.compress_kv.weight	12	2	indexer	[4096x256]	1048576	30	bf16	2097152
blk.12.indexer.proj.weight	12	2	indexer	[4096x64]	262144	30	bf16	524288
blk.12.indexer.attn_q_b.weight	12	2	indexer	[1024x8192]	8388608	42	f8_e4m3_b128	8454144
blk.12.attn_kv_a_norm.weight	12	2	attention	[512]	512	0	f32	2048
blk.12.attn_q_a_norm.weight	12	2	attention	[1024]	1024	0	f32	4096
blk.12.attn_kv_latent.weight	12	2	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.12.attn_output_a.weight	12	2	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.12.attn_output_b.weight	12	2	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.12.attn_q_a.weight	12	2	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.12.attn_q_b.weight	12	2	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.12.attn_norm.weight	12	2	attention	[4096]	4096	0	f32	16384
blk.12.ffn_down_exps.weight	12	2	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.12.ffn_gate_exps.weight	12	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.12.ffn_up_exps.weight	12	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.12.exp_probs_b	12	2	router	[256]	256	0	f32	1024
blk.12.ffn_gate_inp.weight	12	2	router	[4096x256]	1048576	0	f32	4194304
blk.12.ffn_gate_shexp.weight	12	2	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.12.ffn_down_shexp.weight	12	2	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.12.ffn_up_shexp.weight	12	2	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.12.ffn_norm.weight	12	2	control	[4096]	4096	0	f32	16384
blk.12.hc_attn_base	12	2	hc	[24]	24	0	f32	96
blk.12.hc_attn_fn	12	2	hc	[16384x24]	393216	0	f32	1572864
blk.12.hc_attn_scale	12	2	hc	[3]	3	0	f32	12
blk.12.hc_ffn_base	12	2	hc	[24]	24	0	f32	96
blk.12.hc_ffn_fn	12	2	hc	[16384x24]	393216	0	f32	1572864
blk.12.hc_ffn_scale	12	2	hc	[3]	3	0	f32	12
blk.13.attn_sinks	13	2	attention	[64]	64	0	f32	256
blk.13.attn_compress_ape	13	2	compressor	[512x128]	65536	0	f32	262144
blk.13.attn_compress_norm.weight	13	2	compressor	[512]	512	0	f32	2048
blk.13.attn_compress_gate.weight	13	2	compressor	[4096x512]	2097152	30	bf16	4194304
blk.13.attn_compress_kv.weight	13	2	compressor	[4096x512]	2097152	30	bf16	4194304
blk.13.attn_kv_a_norm.weight	13	2	attention	[512]	512	0	f32	2048
blk.13.attn_q_a_norm.weight	13	2	attention	[1024]	1024	0	f32	4096
blk.13.attn_kv_latent.weight	13	2	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.13.attn_output_a.weight	13	2	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.13.attn_output_b.weight	13	2	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.13.attn_q_a.weight	13	2	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.13.attn_q_b.weight	13	2	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.13.attn_norm.weight	13	2	attention	[4096]	4096	0	f32	16384
blk.13.ffn_down_exps.weight	13	2	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.13.ffn_gate_exps.weight	13	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.13.ffn_up_exps.weight	13	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.13.exp_probs_b	13	2	router	[256]	256	0	f32	1024
blk.13.ffn_gate_inp.weight	13	2	router	[4096x256]	1048576	0	f32	4194304
blk.13.ffn_gate_shexp.weight	13	2	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.13.ffn_down_shexp.weight	13	2	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.13.ffn_up_shexp.weight	13	2	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.13.ffn_norm.weight	13	2	control	[4096]	4096	0	f32	16384
blk.13.hc_attn_base	13	2	hc	[24]	24	0	f32	96
blk.13.hc_attn_fn	13	2	hc	[16384x24]	393216	0	f32	1572864
blk.13.hc_attn_scale	13	2	hc	[3]	3	0	f32	12
blk.13.hc_ffn_base	13	2	hc	[24]	24	0	f32	96
blk.13.hc_ffn_fn	13	2	hc	[16384x24]	393216	0	f32	1572864
blk.13.hc_ffn_scale	13	2	hc	[3]	3	0	f32	12
blk.14.attn_sinks	14	2	attention	[64]	64	0	f32	256
blk.14.attn_compress_ape	14	2	compressor	[1024x4]	4096	0	f32	16384
blk.14.attn_compress_norm.weight	14	2	compressor	[512]	512	0	f32	2048
blk.14.attn_compress_gate.weight	14	2	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.14.attn_compress_kv.weight	14	2	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.14.indexer.compress_ape	14	2	indexer	[256x4]	1024	0	f32	4096
blk.14.indexer.compress_norm.weight	14	2	indexer	[128]	128	0	f32	512
blk.14.indexer.compress_gate.weight	14	2	indexer	[4096x256]	1048576	30	bf16	2097152
blk.14.indexer.compress_kv.weight	14	2	indexer	[4096x256]	1048576	30	bf16	2097152
blk.14.indexer.proj.weight	14	2	indexer	[4096x64]	262144	30	bf16	524288
blk.14.indexer.attn_q_b.weight	14	2	indexer	[1024x8192]	8388608	42	f8_e4m3_b128	8454144
blk.14.attn_kv_a_norm.weight	14	2	attention	[512]	512	0	f32	2048
blk.14.attn_q_a_norm.weight	14	2	attention	[1024]	1024	0	f32	4096
blk.14.attn_kv_latent.weight	14	2	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.14.attn_output_a.weight	14	2	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.14.attn_output_b.weight	14	2	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.14.attn_q_a.weight	14	2	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.14.attn_q_b.weight	14	2	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.14.attn_norm.weight	14	2	attention	[4096]	4096	0	f32	16384
blk.14.ffn_down_exps.weight	14	2	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.14.ffn_gate_exps.weight	14	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.14.ffn_up_exps.weight	14	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.14.exp_probs_b	14	2	router	[256]	256	0	f32	1024
blk.14.ffn_gate_inp.weight	14	2	router	[4096x256]	1048576	0	f32	4194304
blk.14.ffn_gate_shexp.weight	14	2	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.14.ffn_down_shexp.weight	14	2	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.14.ffn_up_shexp.weight	14	2	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.14.ffn_norm.weight	14	2	control	[4096]	4096	0	f32	16384
blk.14.hc_attn_base	14	2	hc	[24]	24	0	f32	96
blk.14.hc_attn_fn	14	2	hc	[16384x24]	393216	0	f32	1572864
blk.14.hc_attn_scale	14	2	hc	[3]	3	0	f32	12
blk.14.hc_ffn_base	14	2	hc	[24]	24	0	f32	96
blk.14.hc_ffn_fn	14	2	hc	[16384x24]	393216	0	f32	1572864
blk.14.hc_ffn_scale	14	2	hc	[3]	3	0	f32	12
blk.15.attn_sinks	15	2	attention	[64]	64	0	f32	256
blk.15.attn_compress_ape	15	2	compressor	[512x128]	65536	0	f32	262144
blk.15.attn_compress_norm.weight	15	2	compressor	[512]	512	0	f32	2048
blk.15.attn_compress_gate.weight	15	2	compressor	[4096x512]	2097152	30	bf16	4194304
blk.15.attn_compress_kv.weight	15	2	compressor	[4096x512]	2097152	30	bf16	4194304
blk.15.attn_kv_a_norm.weight	15	2	attention	[512]	512	0	f32	2048
blk.15.attn_q_a_norm.weight	15	2	attention	[1024]	1024	0	f32	4096
blk.15.attn_kv_latent.weight	15	2	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.15.attn_output_a.weight	15	2	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.15.attn_output_b.weight	15	2	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.15.attn_q_a.weight	15	2	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.15.attn_q_b.weight	15	2	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.15.attn_norm.weight	15	2	attention	[4096]	4096	0	f32	16384
blk.15.ffn_down_exps.weight	15	2	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.15.ffn_gate_exps.weight	15	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.15.ffn_up_exps.weight	15	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.15.exp_probs_b	15	2	router	[256]	256	0	f32	1024
blk.15.ffn_gate_inp.weight	15	2	router	[4096x256]	1048576	0	f32	4194304
blk.15.ffn_gate_shexp.weight	15	2	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.15.ffn_down_shexp.weight	15	2	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.15.ffn_up_shexp.weight	15	2	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.15.ffn_norm.weight	15	2	control	[4096]	4096	0	f32	16384
blk.15.hc_attn_base	15	2	hc	[24]	24	0	f32	96
blk.15.hc_attn_fn	15	2	hc	[16384x24]	393216	0	f32	1572864
blk.15.hc_attn_scale	15	2	hc	[3]	3	0	f32	12
blk.15.hc_ffn_base	15	2	hc	[24]	24	0	f32	96
blk.15.hc_ffn_fn	15	2	hc	[16384x24]	393216	0	f32	1572864
blk.15.hc_ffn_scale	15	2	hc	[3]	3	0	f32	12
blk.16.attn_sinks	16	2	attention	[64]	64	0	f32	256
blk.16.attn_compress_ape	16	2	compressor	[1024x4]	4096	0	f32	16384
blk.16.attn_compress_norm.weight	16	2	compressor	[512]	512	0	f32	2048
blk.16.attn_compress_gate.weight	16	2	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.16.attn_compress_kv.weight	16	2	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.16.indexer.compress_ape	16	2	indexer	[256x4]	1024	0	f32	4096
blk.16.indexer.compress_norm.weight	16	2	indexer	[128]	128	0	f32	512
blk.16.indexer.compress_gate.weight	16	2	indexer	[4096x256]	1048576	30	bf16	2097152
blk.16.indexer.compress_kv.weight	16	2	indexer	[4096x256]	1048576	30	bf16	2097152
blk.16.indexer.proj.weight	16	2	indexer	[4096x64]	262144	30	bf16	524288
blk.16.indexer.attn_q_b.weight	16	2	indexer	[1024x8192]	8388608	42	f8_e4m3_b128	8454144
blk.16.attn_kv_a_norm.weight	16	2	attention	[512]	512	0	f32	2048
blk.16.attn_q_a_norm.weight	16	2	attention	[1024]	1024	0	f32	4096
blk.16.attn_kv_latent.weight	16	2	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.16.attn_output_a.weight	16	2	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.16.attn_output_b.weight	16	2	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.16.attn_q_a.weight	16	2	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.16.attn_q_b.weight	16	2	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.16.attn_norm.weight	16	2	attention	[4096]	4096	0	f32	16384
blk.16.ffn_down_exps.weight	16	2	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.16.ffn_gate_exps.weight	16	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.16.ffn_up_exps.weight	16	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.16.exp_probs_b	16	2	router	[256]	256	0	f32	1024
blk.16.ffn_gate_inp.weight	16	2	router	[4096x256]	1048576	0	f32	4194304
blk.16.ffn_gate_shexp.weight	16	2	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.16.ffn_down_shexp.weight	16	2	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.16.ffn_up_shexp.weight	16	2	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.16.ffn_norm.weight	16	2	control	[4096]	4096	0	f32	16384
blk.16.hc_attn_base	16	2	hc	[24]	24	0	f32	96
blk.16.hc_attn_fn	16	2	hc	[16384x24]	393216	0	f32	1572864
blk.16.hc_attn_scale	16	2	hc	[3]	3	0	f32	12
blk.16.hc_ffn_base	16	2	hc	[24]	24	0	f32	96
blk.16.hc_ffn_fn	16	2	hc	[16384x24]	393216	0	f32	1572864
blk.16.hc_ffn_scale	16	2	hc	[3]	3	0	f32	12
blk.17.attn_sinks	17	2	attention	[64]	64	0	f32	256
blk.17.attn_compress_ape	17	2	compressor	[512x128]	65536	0	f32	262144
blk.17.attn_compress_norm.weight	17	2	compressor	[512]	512	0	f32	2048
blk.17.attn_compress_gate.weight	17	2	compressor	[4096x512]	2097152	30	bf16	4194304
blk.17.attn_compress_kv.weight	17	2	compressor	[4096x512]	2097152	30	bf16	4194304
blk.17.attn_kv_a_norm.weight	17	2	attention	[512]	512	0	f32	2048
blk.17.attn_q_a_norm.weight	17	2	attention	[1024]	1024	0	f32	4096
blk.17.attn_kv_latent.weight	17	2	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.17.attn_output_a.weight	17	2	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.17.attn_output_b.weight	17	2	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.17.attn_q_a.weight	17	2	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.17.attn_q_b.weight	17	2	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.17.attn_norm.weight	17	2	attention	[4096]	4096	0	f32	16384
blk.17.ffn_down_exps.weight	17	2	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.17.ffn_gate_exps.weight	17	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.17.ffn_up_exps.weight	17	2	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
